Time,northern_flow,sjr_flow,exports,/HIST+GATE/RSAC128/POS/01JAN1953 - 01JAN2020/IR-YEAR/DWR-DMS-DSM2/,div+seep-drain_dcd+smcd,daily_max-min,sjr_vernalis_ec,sac_greens_ec
9/11/2000,15852.10001,2352,11458.29015,1,2000.764066,5.179989934,493.8999939,198.6956482
9/12/2000,15462.8,2300,11358.48008,1,1953.604184,5.129468441,495.7999878,198.7083282
9/13/2000,15512.60001,2267,11325.98998,1,1941.664181,5.027173638,497.7999878,196.9166718
9/14/2000,15444.5,2257,11800.25022,1,1804.434182,4.649525285,499.7000122,196.4166718
9/15/2000,15207.7,2437,11629.62994,1,1685.14469,4.621346474,501.7000122,194.4166718
9/16/2000,15084.89999,2930,11341.17014,1,1683.754722,4.857363224,473.2999878,195.625
9/17/2000,15013.10001,2453,11644.59,1,1908.144001,5.071651697,423.2999878,192.625
9/18/2000,14985.7,2271,11722.71001,1,2027.693612,5.129392862,297.1000061,190.75
9/19/2000,14235.60001,2168,10784.10005,1,2012.693673,5.476622701,397.1000061,186
9/20/2000,13709.5,2324,11413.95,1,1922.29395,5.138007879,485.7999878,182.875
9/21/2000,13859.5,2444,11389.79999,1,1767.023786,5.151216269,534.2999878,178.4782562
9/22/2000,14601.39999,2377,9461.580002,1,893.3466603,5.499463201,461.7999878,169.1666718
9/23/2000,15278.10001,2487,7938.919998,1,1379.975256,5.698174715,389.2000122,168.4705811
9/24/2000,15109,2560,10071.06,1,1508.364952,5.79944849,413.2999878,166.375
9/25/2000,14636,2544,11528.58,1,1688.884323,5.564758897,416.2999878,155.1666718
9/26/2000,14097.5,2398,10331.78999,1,1599.174585,5.377004266,397.1000061,154.7916718
9/27/2000,13839.10001,2233,10358.45,1,1516.814788,4.90937686,407.5,152.3478241
9/28/2000,14268.2,2100,10536.88,0.472222222,1252.445628,4.990792871,446.2999878,152.9583282
9/29/2000,13663.39999,2022,10977.85,0.473611111,1554.98507,5.141641974,460,150.9166718
9/30/2000,13081.60001,2027,10452.65,0.46875,1607.684949,4.943663836,540,150.875
10/1/2000,12515.5,2302,10481,0.445833333,1855.704991,4.816960692,536.2999878,151.8333282
10/2/2000,12621.10001,2316,8490.830002,0.46875,1806.565045,4.605279684,540.7999878,154.25
10/3/2000,12524.8,2223,9195,0.539583333,1674.435525,4.37084043,518.7999878,155.6666718
10/4/2000,12407.7,2314,9400.339996,0.397222222,1645.235562,4.255025148,534.2999878,154.6956482
10/5/2000,12290.3,2483,9205.880001,0.449305556,1654.545595,4.352138281,550,154.1875
10/6/2000,11540.89999,2494,8906.230003,0.45,1630.295669,4.231678486,489.6000061,146.7058868
10/7/2000,11765.2,2570,8870.620003,0.409722222,1558.255811,4.442026615,426.2999878,141.75
10/8/2000,11702.2,2668,8280.259987,0.424305556,1612.485784,4.644583583,443,140.2727203
10/9/2000,11304.10001,2653,7395.699997,0.427083333,1481.65591,4.372183204,423.8999939,142.9166718
10/10/2000,11686.5,2696,8444.48,0.423611111,762.4775993,4.575047135,439.6000061,140.8333282
10/11/2000,12014.89999,2730,8028.740002,0.40625,404.1777154,4.590952873,436.5,136.7916718
10/12/2000,12514.60001,2705,8936.950001,0.425,518.8464114,4.967367768,452.1000061,140.2083282
10/13/2000,12532.8,2557,10079.12017,0.474305556,859.9560013,5.231510878,418.7999878,136.1304321
10/14/2000,12547.8,2484,9091.260197,0.561111111,889.8559218,5.652519464,383.7999878,137.3181763
10/15/2000,12557.7,2525,9175.779999,0.478472222,1068.445923,5.824545622,422.2000122,148.75
10/16/2000,12444.5,2465,10082.2,0.458333333,1431.74588,5.849844694,460.3999939,136.615387
10/17/2000,12398.10001,2411,9239.529999,0.46875,1549.295817,5.547552824,440.7999878,139.5833282
10/18/2000,12538.33301,2621,9573.119999,0.458333333,1480.146088,5.386169672,474.2999878,138.8695679
10/19/2000,12564.16699,2898,9168.02,0.457638889,1463.526136,5.440498114,542.0999756,138.875
10/20/2000,11910,3206,9622.32,0.21875,1410.936218,4.801905632,455.7999878,145.125
10/21/2000,12651,3236,9592.580002,0.273611111,1299.986449,5.550826557,344.6000061,143.5833282
10/22/2000,11907.483,3136,9539.759998,0.228472222,1327.476369,5.123725414,308.2999878,147.9565277
10/23/2000,11071.3,3121,9577.260002,0.229861111,1467.026102,5.058570147,300.3999939,143.3333282
10/24/2000,11149.89999,3226,9458.290001,0.247916667,1467.936017,4.936839104,322.5,143.25
10/25/2000,10889.10001,3152,8623.18,0.229861111,965.0874504,5.461334229,337.5,147.2083282
10/26/2000,11167.60001,3204,8646.66,0.228472222,284.44767,5.489585638,309.6000061,149.5416718
10/27/2000,11686.5,3658,8569.990002,0.3125,431.8667272,5.808458805,298.6000061,146.1739197
10/28/2000,12096.79999,3576,9044.459999,0,-137.9923304,5.71845293,308.2999878,149.3500061
10/29/2000,14174.60001,3249,11061.09,0.228472222,-931.7124737,5.742009163,280,149
10/30/2000,14998.39999,3084,10511.51,0.228472222,-1043.462223,5.303405285,291.7000122,148.9166718
10/31/2000,15426.10001,3080,10719.54,0.21875,-156.1930585,4.988060951,326.1000061,158.8636322
11/1/2000,15234.39999,2937,10725.91,0.21875,656.6016509,4.792684793,389.6000061,166.4583282
11/2/2000,14406.20001,2845,10727.78,0.209027778,1100.432859,4.271526098,407.1000061,170.75
11/3/2000,14202.70001,2885,10663.05,0.238888889,2178.12198,4.210498095,441.2999878,174.2272797
11/4/2000,12696.39999,2674,8397.280041,0.238888889,2443.372448,4.195281863,447.8999939,178.75
11/5/2000,12374,2551,10969.69,0.323611111,2535.662537,4.263844252,415.2000122,173.6956482
11/6/2000,12649.40002,2468,10090.67,0.229861111,2559.01296,4.550574541,467.1000061,175.4782562
11/7/2000,12862.39999,2389,9547.73,0.228472222,2601.092833,4.577884793,505,168.0416718
11/8/2000,12263.70001,2357,9976.080002,0.607638889,2579.70298,4.51816535,545.7999878,174.0416718
11/9/2000,12280.5,2342,9364.48,1,2432.533253,5.366276979,561.7000122,175.2916718
11/10/2000,11909.39999,2305,9539,1,2400.043418,5.981056452,570.7999878,178.7916718
11/11/2000,12187.79999,2262,9439.830002,1,2396.033424,6.346214056,560.7999878,183.25
11/12/2000,12189.89999,2239,9437.93,1,2454.163247,6.570806745,572.0999756,182.75
11/13/2000,12105.79999,2226,9311.43,1,2168.634154,6.598047502,581.7000122,178.5416718
11/14/2000,12453,2330,9293.580002,1,2029.513885,6.336760767,592.0999756,159.2916718
11/15/2000,12551.89999,2433,8277.799999,1,2161.863792,6.015262607,595.4000244,165.5416718
11/16/2000,12753.39999,2414,9131.26,1,2248.683527,5.490645889,607.5,168.625
11/17/2000,13486.79999,2393,9252.889999,1,2216.043704,5.045351749,605.4000244,170.4583282
11/18/2000,13416.29999,2360,9439.330002,1,2411.463248,5.021965746,606.5,170.0869598
11/19/2000,13250.29999,2327,9917.290001,1,2477.543327,5.154326677,607.0999756,160.3157959
11/20/2000,13382.39999,2317,9335.23,1,2496.533195,5.057561874,604.5999756,179.1666718
11/21/2000,13346.29999,2322,9493.049999,1,1967.48437,5.121664405,605,177.5
11/22/2000,13679.20001,2346,9884.189999,1,1953.334201,5.591751099,609.5999756,162.5217438
11/23/2000,14031.20001,2343,9932.48,1,2084.333817,5.890429739,604.5999756,160.9166718
11/24/2000,14050,2324,9675.249767,1,2070.91392,6.087285047,585,166.875
11/25/2000,13932.29999,2321,9564.020176,1,2000.604012,6.143508203,587.0999756,167.9166718
11/26/2000,14107.60001,2317,9623.389999,1,1998.434378,6.044318683,593,169.6666718
11/27/2000,14078.79999,2338,9605.98,1,2143.064108,5.763633966,601.9000244,175.0833282
11/28/2000,13867,2350,9187,1,2170.943961,5.805392027,589.4000244,173.2916718
11/29/2000,13741.60001,2347,8751,1,2086.874221,5.193638563,595,173.7916718
11/30/2000,14734.5,2350,6864.290001,1,2105.833816,4.801615,602.9000244,174.6521759
12/1/2000,14681.70001,2340,5626,1,2111.323926,4.399494648,607.5,176.4347839
12/2/2000,15178.20001,2337,6119.55,1,2130.533943,4.247405291,603.5,177.3913116
12/3/2000,15345.20001,2319,6606,1,1938.92439,4.244402766,611.2999878,183.0434723
12/4/2000,15076.29999,2295,8025,1,2054.994188,4.240908146,622.0999756,178.5833282
12/5/2000,14900,2267,9266,1,2083.944176,4.466508389,625.7999878,176.8333282
12/6/2000,14737.89999,2222,10008,1,2057.844268,4.863099337,657.4000244,173.2916718
12/7/2000,14353,2244,9549,1,2222.143858,5.470782995,681.2999878,172.1739197
12/8/2000,14286,2226,9149,1,2313.443606,6.100636959,672.0999756,175.3043518
12/9/2000,14252.60001,2216,8289,1,2280.833516,6.743190294,671.7000122,179.2916718
12/10/2000,14025.70001,2211,8242,1,2112.114057,6.848557953,672.0999756,176.4347839
12/11/2000,14138.39999,2185,7780,1,1859.304748,7.147889614,684.5999756,176.0833282
12/12/2000,14249.79999,2158,7725,1,1787.484219,6.952406175,679.2999878,176.0434723
12/13/2000,14345.5,2165,8141,1,1836.094495,6.701967716,691.2999878,176.75
12/14/2000,14973.5,2159,8509,1,1455.374591,6.17522049,693.2999878,179.217392
12/15/2000,15361,2150,8807.490234,1,1544.504493,5.543182135,694.5999756,180.3913116
12/16/2000,16055.20001,2150,9234.459961,1,1806.154014,5.284495592,690,177.6086884
12/17/2000,16951.79999,2124,10230,1,2001.113822,5.122034316,674.7999878,177.6956482
12/18/2000,16628.60001,2174,10915,1,2022.293684,5.119980574,681.2999878,178.75
12/19/2000,15551.39999,2214,9998.63,1,2221.443705,5.030445099,693.5,181.625
12/20/2000,14975.29999,2214,10596.12,1,2270.613669,5.472539544,702.9000244,180.8181763
12/21/2000,14619.89999,2238,10933.63,1,2270.763673,5.81379199,699.2000122,176.8500061
12/22/2000,14524.39999,2262,8277,0.433333333,2214.713817,6.094830036,698.7999878,175.25
12/23/2000,14485.60001,2243,7962.34,0,2205.973744,6.193172697,699.2000122,179.0434723
12/24/2000,14531.5,2217,7752.34,0,2191.31381,6.183564194,690.7999878,179.8260803
12/25/2000,14584,2201,7696.719999,0,2181.013855,6.277040958,688.2999878,181.2727203
12/26/2000,14548.20001,2204,7656.209999,0.399305556,2227.433782,5.926347502,697.9000244,180.7727203
12/27/2000,14340.79999,2208,8281.959999,1,2211.983774,5.674988985,710.4000244,175.217392
12/28/2000,14231.60001,2195,9142.43,1,2241.733686,5.296656609,713.7999878,177
12/29/2000,14101.60001,2175,9572.18,1,2183.523871,4.872992992,705.7999878,178.3333282
12/30/2000,14066.79999,2149,9297.83,1,2214.303767,4.291425943,698.7999878,181.7916718
12/31/2000,14394,2126,9525.33,1,2195.25381,4.288130045,700,179.5416718
1/1/2001,13451.29999,2108,9502.6,1,2052.803946,4.248542309,714.2000122,175.7272797
1/2/2001,13419.5,2088,8632.59,1,2103.443716,4.240807772,722.0999756,171.3333282
1/3/2001,13254.70001,2064,9330.09,1,2116.713801,4.44726932,719.5999756,177
1/4/2001,13087.20001,2037,10063.27,1,2140.573635,5.139984369,720.4000244,174.3333282
1/5/2001,12924.10001,2037,10232.52,1,2137.363619,5.832969666,725,172.217392
1/6/2001,12549.29999,2024,9657.52,1,2099.573684,6.363270998,784.5999756,173.3043518
1/7/2001,12145.39999,2027,6656.52,1,1989.363963,7.095576525,785.2000122,176.9583282
1/8/2001,13239,2082,3818.26,1,915.3047002,7.04651022,795.4000244,177
1/9/2001,14776.39999,2233,3087,1,874.8142726,6.97088635,812.0999756,178.5714264
1/10/2001,15659.89999,2225,1997,1,-564.003724,7.043557882,795.4000244,181.7058868
1/11/2001,18660.70001,2456,2142,1,-1788.494682,6.66108489,739.5999756,176.2083282
1/12/2001,21503.79999,2676,2261.02,1,-1998.48257,5.90948987,750.4000244,176.4583282
1/13/2001,25738.29999,2826,4465.41,1,-1191.343438,5.174699306,701.2999878,185.5833282
1/14/2001,24763,2898,5568.29,0.433333333,-1040.583546,5.268548727,628.7999878,187
1/15/2001,21917.79999,2884,7091.41,0,154.8745092,5.121317387,619.5999756,192.6521759
1/16/2001,19728.79999,2814,8523.790001,0,1622.954819,5.065827608,618.2999878,189.5833282
1/17/2001,18414.20001,2595,6841.09,0,2135.363681,5.401522875,641.2999878,185.4166718
1/18/2001,17106.29999,2443,2596.5,0,2157.573613,5.504143238,657.0999756,201.25
1/19/2001,15847.10001,2482,3198.69,0,2105.143877,5.785882711,712.9000244,200.9583435
1/20/2001,14854.89999,2500,3017.59,0,2120.933703,6.034506321,775,200.6666718
1/21/2001,14242.60001,2462,5669.6,0,2132.713698,6.008418322,790.4000244,201.3636322
1/22/2001,13707.5,2405,9080.44,0,2256.703316,5.978510857,807.0999756,199.4583282
1/23/2001,13693.10001,2372,9647.06,0.566666667,1622.12449,6.15845561,801.7000122,203.375
1/24/2001,14853.29999,2375,10941.1,1,1458.034523,6.020754337,815.4000244,205
1/25/2001,15771.29999,2399,10244.17,1,-443.1530299,5.749415636,859.5999756,203.2727203
1/26/2001,21147.10001,2569,12119.18004,0.433333333,-1553.512768,5.32695055,867.5,205.5555573
1/27/2001,26348.89999,2821,6386.690002,0,-1467.243154,4.955337763,861.7000122,217.5882416
1/28/2001,29702.60001,2980,6075.060002,0,-1255.864613,5.055359364,824.4000244,214.4583282
1/29/2001,26976.39999,2888,5985.590001,0,-1237.112688,4.258404016,769.7999878,203.4166718
1/30/2001,23055.89999,2757,6044.630001,0,277.295693,4.088106751,730.7000122,150.4166718
1/31/2001,20270.79999,2652,6264.560001,0,1868.092826,4.467840195,715.4000244,134.3333282
2/1/2001,18258.89999,2572,7983.47,0,240.8668673,5.090560675,724.2000122,149.125
2/2/2001,16651.60001,2504,8028.519999,0,240.4767245,5.543586738,773.2999878,180.125
2/3/2001,15505.29999,2440,7920.92,0,375.4865459,6.213411808,829.5999756,200.2083282
2/4/2001,14594.70001,2390,8200.320007,0,420.2063606,6.636341095,829.5999756,219.5833282
2/5/2001,13777.10001,2378,8090.279999,0,345.1265738,6.898739815,857.7999878,220.4166718
2/6/2001,13188.70001,2375,8460.04,0,215.4367917,7.275677919,885.7999878,222.9166718
2/7/2001,13687.89999,2358,8106.950001,0,131.1070268,7.080411673,913.7999878,211.7857208
2/8/2001,12717.29999,2339,8607.92,0,209.0668992,6.565810442,913.2999878,206.6666718
2/9/2001,12920.20001,2337,8724.280002,0,-382.5523362,5.993644476,912.5,206.0476227
2/10/2001,14059.89999,2368,9234.379998,0,-916.2222997,5.358065605,910,213.0434723
2/11/2001,15926.70001,2536,7120.090004,0,-2076.532322,5.200971723,941.2999878,215.0416718
2/12/2001,21035.39999,2770,8349.309998,0,-2732.832345,4.781671762,929.5,213.8461609
2/13/2001,24465.10001,3059,9049.93,0,-2289.913955,5.06172204,853.5,220
2/14/2001,24368,3236,7771.200005,0,-1933.4637,5.062664628,777.5,213.3333282
2/15/2001,22091,3245,8828.410004,0,-1487.353578,5.093798518,700,189.0666656
2/16/2001,19026.20001,3334,7825.780003,0,-286.1036764,5.211616755,670,180.217392
2/17/2001,16762.5,3290,6957.27,0,-17.9723822,5.493893862,667.0999756,164.0434723
2/18/2001,15930.20001,3191,7043.740002,0,-21.21279939,5.430867314,656.7000122,168.5416718
2/19/2001,15579.60001,3163,7150.790001,0,-572.6024584,5.707906246,651.7000122,170.7391357
2/20/2001,19079.20001,3132,7067.409999,0,-860.3927175,5.695431471,663.7999878,176.6521759
2/21/2001,23486.10001,3045,6885.57,0,-1346.062463,5.545773506,690,194.7083282
2/22/2001,29411.29999,3345,6886,0,-2033.982341,5.497632742,692.5,201.6666718
2/23/2001,36199.5,3683,7565.52,0,-2725.322376,5.327842712,719.2000122,204.9583282
2/24/2001,37376.70001,4345,11346,0,-3787.832542,5.101999283,614.7999878,211.3076935
2/25/2001,39205.5,4783,11126,0,-3281.043666,4.492678285,507.1000061,140.0666656
2/26/2001,37162.10001,5313,11398.6,0,-2667.994123,4.197256088,413.2999878,143.125
2/27/2001,38341.20001,5078,8255,0,-1607.115074,4.45414114,419.6000061,135.8333282
2/28/2001,37350.39999,4705,8407,0,-1104.094461,4.640227914,416.2999878,133.0833282
3/1/2001,32873.10001,4347,8882,0,370.5266534,4.812488675,432.8999939,132.5500031
3/2/2001,29476.5,3903,9093,0,-720.2524188,5.181989193,456.7000122,123.9583359
3/3/2001,26906.89999,3664,8877,0,-1058.052423,5.231359363,502.5,130.6521759
3/4/2001,25347.70001,3543,9105,0,-2804.042408,6.130147338,572.5,152.7083282
3/5/2001,34743.70001,3713,9809.91,0,-4282.902442,6.36196661,635,182.75
3/6/2001,38621.29999,4637,9905.52,0,-3298.227549,6.533934474,653.2999878,203.9230804
3/7/2001,43417.39999,5600,4794,0,-2028.226495,6.441518068,658.2999878,200.4285736
3/8/2001,46677.89999,5514,5044.39,0,-2017.845626,6.240682721,556.2999878,201.75
3/9/2001,47550.70001,5667,5917.459999,0,-545.1750154,5.86125958,508.7999878,140.4583282
3/10/2001,42773.39999,5646,6533.279999,0,1121.614408,5.41051805,479.2000122,139.7916718
3/11/2001,36531.89999,5108,6463.099998,0,975.39495,5.367315531,469.2000122,154.7083282
3/12/2001,32457,4540,9252.969998,0,1192.284182,5.434432268,555,171.2608643
3/13/2001,29902.60001,4158,8733.459999,0,1150.704388,5.519143581,660.7999878,182.0833282
3/14/2001,27421,3856,8772.760002,0,1038.614735,5.194313526,761.7000122,183.3913116
3/15/2001,25146.20001,3532,8494.370003,0,1038.27461,4.865029097,813.5,193.8333282
3/16/2001,22925.60001,3345,7518.869997,0,858.3251283,4.629616022,869.5999756,200.875
3/17/2001,21149.7,3225,7491.510002,0,1132.754417,4.839533567,954.2000122,202.125
3/18/2001,19982.39999,3108,7341.130001,0,1254.52394,4.865911484,1013.299988,207
3/19/2001,18840,3038,7505.310003,0,1302.733745,5.054634809,1053.800049,206.0833282
3/20/2001,18167.39999,2976,7672.049992,0,1248.503956,5.096366048,1094.599976,205.25
3/21/2001,17955.89999,2947,7613.459995,0,1184.294067,5.003594875,1110.900024,204.875
3/22/2001,17851.5,2835,7376.270002,0,916.6750046,4.997175455,1084.599976,195.1304321
3/23/2001,17737.39999,2800,8264.480007,0,856.5451363,4.75673902,1030,197.6842041
3/24/2001,17190.79999,2727,8645.599998,0,280.4671294,4.838009596,1064.599976,210.782608
3/25/2001,17335.10001,2756,9005.669994,0,454.8073618,4.773942351,1084.800049,203.125
3/26/2001,17100.5,2534,8204.660004,0,1395.812088,5.081927061,1050.099976,196.6666718
3/27/2001,16890.5,2163,7957.669998,0,1420.03203,5.25943923,1015.299988,191
3/28/2001,16974.29999,2136,8169.089996,0,1279.152622,5.386520863,981.7000122,184.75
3/29/2001,16463.29999,2143,7833.970001,0,1464.912446,5.439817429,974.5999756,181.3478241
3/30/2001,15852.39999,2144,7393.550003,0,1598.672397,5.438528061,924.2000122,178.782608
3/31/2001,15144.10001,2118,7373.680008,0,1685.612274,5.39665246,910.9000244,176.222229
4/1/2001,14543.39999,2071,7148.549995,0,1688.26272,5.544872046,908.7000122,187.5
4/2/2001,14784.2,2171,6983.389999,0,1234.724725,5.77119875,902.0999756,182.615387
4/3/2001,14675.60001,2162,6982.980003,0,1093.675422,5.857755192,937.5,185.8333282
4/4/2001,14349,2036,6676.990005,0,1300.754623,5.865972757,899.5999756,192.9166718
4/5/2001,13705.39999,1975,5459.110001,0,1376.254579,5.564467669,867.9000244,187.9166718
4/6/2001,14282.8,2075,4188.389992,0,202.7275256,5.253606081,846.7000122,176.3181763
4/7/2001,15001.3,2310,3782.570004,0,278.5167732,5.497397184,820.4000244,172.217392
4/8/2001,14814,2537,4841.870007,0,506.7755128,5.907038689,783.7999878,169.0909119
4/9/2001,14611.89999,2529,4340.409996,0,704.1852153,6.123536833,712.0999756,166.9499969
4/10/2001,14377.8,2420,6104.409996,0,1449.692748,5.945895433,661.2999878,163.7727203
4/11/2001,13933,2402,6236.150002,0,1241.79431,5.854590422,656.7000122,170.8571472
4/12/2001,14209.10001,2414,6225.990002,0,1776.952858,5.384438284,670.5,168.8095245
4/13/2001,13443.2,2414,5820.099998,0,1306.694326,5.057244068,668.2000122,166.9583282
4/14/2001,13412.3,2403,5948.429993,0,1518.903955,4.680838585,647.0999756,164.7083282
4/15/2001,13012.7,2409,5891.420006,0,1624.383348,4.527721882,640.7999878,169.0416718
4/16/2001,12517.3,2468,5578.410004,0,1573.493536,4.75183773,636.2999878,172.75
4/17/2001,12326.89999,2262,5896.289993,0,1621.453456,4.678742647,644.7999878,184.4347839
4/18/2001,11192.89999,2109,4911.580002,0,1631.393303,4.707657814,647.5,182.9166718
4/19/2001,11074.10001,2208,5125.060005,0,1070.185287,4.630713344,667.5,188.25
4/20/2001,11839.3,3560,1485.560005,0,250.6071857,4.672058344,681.2999878,190.9090881
4/21/2001,13910.5,4619,1078.010002,0,995.0945391,4.93331933,674.5999756,190.782608
4/22/2001,14202.7,4789,1059.290001,0,1945.790148,5.288582325,419.6000061,193.25
4/23/2001,13964.60001,4704,1051.650009,0,1810.710884,5.712053068,371.2999878,200
4/24/2001,13797.8,4690,1061.709999,0,2064.360151,5.953448303,342.5,195
4/25/2001,13388.2,4561,1076.649994,0,2314.180628,6.127890356,324.6000061,202.5
4/26/2001,12597.3,4359,1748.909996,0,2301.910557,6.191845424,339.6000061,190.4583282
4/27/2001,12303.39999,4397,1909.459991,0,1984.571605,6.153560167,317.8999939,187
4/28/2001,12323.3,4473,1867.129997,0,1364.654389,5.92417407,324.6000061,184.8333282
4/29/2001,11543.10001,4472,2622.139992,0,1860.092461,5.623956442,312.8999939,184.4347839
4/30/2001,10818.2,4359,1444.789993,0,2413.350095,5.423256874,301.7000122,186.6666718
5/1/2001,8899.028717,4429,2159.889992,0,2465.9414,5.642773151,301.7000122,185.9166718
5/2/2001,11321.3,4449,1724.699997,0,2451.581388,5.736890083,315,182.7916718
5/3/2001,9876,4517,1828.439995,0,2418.761733,5.304898739,304.6000061,181.6521759
5/4/2001,9923.774994,4378,1847.400009,0,2697.810881,5.398280382,280.3999939,176.2083282
5/5/2001,10177.48334,4324,1905.909996,0,2663.220914,5.728469133,277.8999939,174.5
5/6/2001,9864.358337,4375,1906.070007,0,2840.120453,6.091316938,276.2999878,182.8333282
5/7/2001,8609.581635,4421,1834.129999,0,3110.779617,6.30251313,277.5,191.7083282
5/8/2001,9204.875,4465,1941.869995,0,3162.8394,6.325559378,287.7000122,197.625
5/9/2001,9371.300003,4434,1886.289993,0,3042.079596,6.122105122,297.8999939,191.2083282
5/10/2001,9735.125,4146,1694.990005,0,3212.909199,5.817176342,305.3999939,179.5
5/11/2001,8809.808502,4172,1778.149994,0,3002.819445,5.452535748,295,179.1304321
5/12/2001,9246.408493,4193,1746.320007,0,2505.360507,5.089394569,286.7000122,182.875
5/13/2001,9771.600006,4326,1753.389999,0,1822.583287,4.539584637,270,196.625
5/14/2001,9723.800003,4521,1853.910004,0,2313.731729,4.567001104,246.6999969,205.5416718
5/15/2001,9646.699997,4460,1670.300003,0,2097.642469,4.490478158,247.8999939,196
5/16/2001,9700.100006,4511,1655.779999,0,2441.69139,4.564965129,268.2999878,192.3333282
5/17/2001,10183,4499,1676.320007,0,2659.550819,4.528707266,267.5,187.9583282
5/18/2001,10964.8,4559,1717.120005,0,2780.980897,4.530294895,281.2999878,186
5/19/2001,11327.7,4301,1680.600006,0,3064.5101,5.141144514,271.7000122,187.3333282
5/20/2001,11911.5,3858,1736.930004,0,3083.65012,5.587697506,273.7999878,186.3333282
5/21/2001,12002.2,3315,1740.439999,0,3296.099586,5.89294827,291.7000122,184.2916718
5/22/2001,11722.7,2800,1679.699997,0,3164.6794,6.247874737,327.8999939,186.2083282
5/23/2001,11444.10001,2433,1303.939995,0,2903.500353,6.473182201,432.8999939,179.0869598
5/24/2001,10971.3,2215,1324.900005,0,2924.620319,6.520857811,505.7999878,186.9166718
5/25/2001,10473.89999,2124,1337.390003,0.531944444,2669.600728,6.444965839,559.2000122,182.0833282
5/26/2001,8904.100006,2081,1334.129997,1,2595.060758,6.169053078,612.5,174.0434723
5/27/2001,10429.5,2082,1360.730003,1,2351.371321,5.8155756,648.2999878,167.0500031
5/28/2001,11900.39999,2148,1319.630001,1,2327.391704,5.326950312,662.9000244,162.625
5/29/2001,12912.39999,2173,1072.970005,0.183333333,2852.240504,5.258938789,620.7999878,167.5833282
5/30/2001,13533.10001,2049,1052.540005,0,3383.929031,5.141319394,601.7000122,175.8260803
5/31/2001,13327.89999,1986,1434.199989,0,3461.128642,4.770353675,577,185.4545441
6/1/2001,12792.2,1989,2177.800003,0,3197.598583,5.076671958,568.7999878,184.2380981
6/2/2001,13508.9,1903,3302.139999,0,2487.151101,5.607081294,588.7999878,173.1499939
6/3/2001,14011.1,1851,3542.589996,0,2656.000759,6.043811321,573.7999878,172.375
6/4/2001,13777.7,1881,3798.380005,0,2777.900437,6.232841253,608.7999878,164.7916718
6/5/2001,13624.8,1860,3763.800003,0,2823.450189,6.291667461,619.2000122,159.125
6/6/2001,13657,1805,3291.150009,0,2912.990098,6.170284033,628.7000122,153.6818237
6/7/2001,13050,1803,3793.830002,0,3256.559037,6.060984135,624.2000122,147.8260803
6/8/2001,12991.5,1803,3854.889999,0,3185.24894,5.787151575,636.7000122,149.217392
6/9/2001,13897.5,1803,3648.12001,0.777777778,2901.78001,5.457363605,638.2999878,153.75
6/10/2001,13570.7,1803,3749.860001,1,2926.589571,4.966444016,638.7999878,148
6/11/2001,12667,1717,3845.339996,0.222222222,2612.820835,4.499775171,658.2999878,143.9565277
6/12/2001,13036.2,1608,3484.979996,0,2756.51051,4.597318172,646.7000122,148.6666718
6/13/2001,13221.4,1601,3528.169998,0,2964.240092,4.303404093,675.4000244,152.2272797
6/14/2001,13241.6,1582,4179.529999,0.465277778,3617.277871,4.218751192,670,150.9090881
6/15/2001,12701.7,1541,4632.979996,1,3464.988331,4.287819624,658.2999878,157
6/16/2001,12492.4,1576,4658.180008,1,3729.787491,4.771392941,691.7000122,160.625
6/17/2001,12666.7,1622,4649.490005,1,3750.507307,5.441680789,674.2000122,161.9545441
6/18/2001,13135.6,1598,3099.240005,1,3704.857482,6.059750915,612.9000244,163.75
6/19/2001,12923,1472,2009.569992,1,3718.977392,6.479159594,577.0999756,159.1666718
6/20/2001,12906.9,1377,3109.559992,1,3909.887046,6.719942331,609.5999756,155.5714264
6/21/2001,13348.6,1406,3069.419998,1,3972.746768,6.795087814,662.9000244,150.75
6/22/2001,13204.5,1392,3322.059998,1,3832.746975,6.704184294,681.2999878,147.217392
6/23/2001,13079.3,1305,2822.850006,1,3485.277718,6.609539509,704.5999756,140.875
6/24/2001,13514.3,1406,3324.410004,1,2889.079831,6.097850323,706.7000122,143.782608
6/25/2001,13541.2,1523,2849.149994,1,1933.33395,5.462745428,661.2999878,142.8260803
6/26/2001,13097.2,1515,3515.900003,1,2612.289255,4.832906008,657.2999878,138.7727203
6/27/2001,13648.4,1481,3784.190002,1,2307.671245,5.024895787,639.5999756,136.0416718
6/28/2001,14377.5,1475,3776.479996,1,2883.939676,4.789628863,593.5,135.5217438
6/29/2001,15344.5,1511,4385.309998,1,3412.818168,5.046948671,589,135.6818237
6/30/2001,16065.1,1486,4638.639999,1,3817.526914,5.518027425,600.7999878,141.8333282
7/1/2001,16007.1,1488,4451.010004,1,3874.536898,5.985826015,617.5,151.375
7/2/2001,15847,1437,4981.980011,1,4200.546122,6.174351931,615.7999878,159.6086884
7/3/2001,15444,1393,5395.539982,1,4319.875842,6.065114975,576.0999756,162.8695679
7/4/2001,15256,1345,6779.310043,1,4303.864901,6.14030838,616.7000122,162.6086884
7/5/2001,14787.2,1403,6703.789986,1,3780.597376,5.995776772,660.4000244,163.0833282
7/6/2001,14931.1,1396,6937.369957,1,3973.226322,5.948331356,655.7999878,159.1666718
